track,trackid,track_uri,album_name,album_id,artist,duration,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
Going To A Go-Go,44vQAruKA43qXJI1iiybOd,6v5Teo5ohFzI1ePATWtoyV,Going To A Go-Go,44vQAruKA43qXJI1iiybOd,Smokey Robinson & The Miracles,165786,FALSE,0,0.617,0.722,7,-9.689,1,0.0327,0.518,0,0.134,0.971,129.605,audio_features,spotify:track:6v5Teo5ohFzI1ePATWtoyV,https://api.spotify.com/v1/tracks/6v5Teo5ohFzI1ePATWtoyV,https://api.spotify.com/v1/audio-analysis/6v5Teo5ohFzI1ePATWtoyV,165787,4
Sunny Afternoon - Remastered,3R0FxQYHp0ocTKTX6iPk52,15wFxoOOHad7hGFifaU9ef,This Time Tomorrow (Remastered),3R0FxQYHp0ocTKTX6iPk52,The Kinks,216546,FALSE,51,0.564,0.554,0,-6.63,1,0.0263,0.139,0,0.0751,0.441,123.18,audio_features,spotify:track:15wFxoOOHad7hGFifaU9ef,https://api.spotify.com/v1/tracks/15wFxoOOHad7hGFifaU9ef,https://api.spotify.com/v1/audio-analysis/15wFxoOOHad7hGFifaU9ef,216547,4
Don't Let Me Be Misunderstood,1v4O55JGou3T0Vlj06fdXz,0KpTFH1SzexN8SGc0GPILC,The Singles Plus,1v4O55JGou3T0Vlj06fdXz,The Animals,145693,FALSE,57,0.546,0.568,11,-9.604,0,0.0285,0.146,0,0.77,0.488,112.584,audio_features,spotify:track:0KpTFH1SzexN8SGc0GPILC,https://api.spotify.com/v1/tracks/0KpTFH1SzexN8SGc0GPILC,https://api.spotify.com/v1/audio-analysis/0KpTFH1SzexN8SGc0GPILC,145693,4
Itchycoo Park,60pz7eoPZpBqUVt8ODm0g5,431ctRzFXN1YoVuRcXWy0u,"Here Come The Smallfaces, Vol. 1",60pz7eoPZpBqUVt8ODm0g5,Various Artists,167773,FALSE,5,0.599,0.444,9,-13.637,1,0.0621,0.575,0,0.0871,0.701,128.415,audio_features,spotify:track:431ctRzFXN1YoVuRcXWy0u,https://api.spotify.com/v1/tracks/431ctRzFXN1YoVuRcXWy0u,https://api.spotify.com/v1/audio-analysis/431ctRzFXN1YoVuRcXWy0u,167773,4
There's A Ghost In My House,4Qx94iT4gs9Tjw36V2N1vV,38aphDZGZ5Mbt2udq7X1QT,The Shadows Of Love: Jon Savage's Intense Tamla 66-68,4Qx94iT4gs9Tjw36V2N1vV,R. Dean Taylor,142280,FALSE,39,0.472,0.8,6,-8.255,0,0.0392,0.346,0,0.309,0.863,81.395,audio_features,spotify:track:38aphDZGZ5Mbt2udq7X1QT,https://api.spotify.com/v1/tracks/38aphDZGZ5Mbt2udq7X1QT,https://api.spotify.com/v1/audio-analysis/38aphDZGZ5Mbt2udq7X1QT,142280,4
Wild Thing (Re-Recorded / Remastered),0oZwhjUzewJXV0fx7ebjKA,04INpAsA1FHfFMI7Rg9Ksy,Classic Rock Hits,0oZwhjUzewJXV0fx7ebjKA,The Troggs,151120,FALSE,34,0.426,0.698,9,-9.384,1,0.178,0.65,0.0458,0.111,0.575,208.367,audio_features,spotify:track:04INpAsA1FHfFMI7Rg9Ksy,https://api.spotify.com/v1/tracks/04INpAsA1FHfFMI7Rg9Ksy,https://api.spotify.com/v1/audio-analysis/04INpAsA1FHfFMI7Rg9Ksy,151120,4
It's a Mod Mod World,3b4DPTislgFR58ZdqCYDmD,0FLQacdVK2avStj8VMgOp3,Mods Mayday '79,3b4DPTislgFR58ZdqCYDmD,Squire,132106,FALSE,0,0.394,0.872,9,-8.47,1,0.0798,0.0022,0.00262,0.349,0.586,87.636,audio_features,spotify:track:0FLQacdVK2avStj8VMgOp3,https://api.spotify.com/v1/tracks/0FLQacdVK2avStj8VMgOp3,https://api.spotify.com/v1/audio-analysis/0FLQacdVK2avStj8VMgOp3,132107,4
Louie Louie,2SMBIc9VqCmLvWAd9srlSx,0iA3xXSkSCiJywKyo1UKjQ,The Best of The Kingsmen,2SMBIc9VqCmLvWAd9srlSx,The Kingsmen,165381,FALSE,68,0.623,0.709,1,-9.818,0,0.0636,0.102,0,0.0967,0.948,122.394,audio_features,spotify:track:0iA3xXSkSCiJywKyo1UKjQ,https://api.spotify.com/v1/tracks/0iA3xXSkSCiJywKyo1UKjQ,https://api.spotify.com/v1/audio-analysis/0iA3xXSkSCiJywKyo1UKjQ,165381,4
You Really Got Me,4EAu0byBqOzLnAyaByxaCU,0hb7q2tpvZ08bcFT4RiOpS,The Kinks: The Singles Collection,4EAu0byBqOzLnAyaByxaCU,The Kinks,134240,FALSE,0,0.578,0.924,8,-6.363,1,0.11,0.122,0,0.0759,0.966,137.328,audio_features,spotify:track:0hb7q2tpvZ08bcFT4RiOpS,https://api.spotify.com/v1/tracks/0hb7q2tpvZ08bcFT4RiOpS,https://api.spotify.com/v1/audio-analysis/0hb7q2tpvZ08bcFT4RiOpS,134240,4
B-A-B-Y Baby Love,3b4DPTislgFR58ZdqCYDmD,2LHiMrvEKNoEzMClabaENN,Mods Mayday '79,3b4DPTislgFR58ZdqCYDmD,Squire,165453,FALSE,0,0.399,0.914,0,-6.824,1,0.0607,0.00667,0.782,0.222,0.941,163.895,audio_features,spotify:track:2LHiMrvEKNoEzMClabaENN,https://api.spotify.com/v1/tracks/2LHiMrvEKNoEzMClabaENN,https://api.spotify.com/v1/audio-analysis/2LHiMrvEKNoEzMClabaENN,165453,4
Substitute - Single Version,7FM0R2wDKptx0uEMCboGTz,2SWpDaorS0j7fXFj9AJtFG,The Who Hits 50 (Deluxe Edition),7FM0R2wDKptx0uEMCboGTz,The Who,228626,FALSE,3,0.375,0.897,2,-7.551,1,0.0484,0.0479,0,0.0612,0.712,135.553,audio_features,spotify:track:2SWpDaorS0j7fXFj9AJtFG,https://api.spotify.com/v1/tracks/2SWpDaorS0j7fXFj9AJtFG,https://api.spotify.com/v1/audio-analysis/2SWpDaorS0j7fXFj9AJtFG,228626,4
What'Cha Gonna Do About It,3RqJb5YOzVgAcsPZW0gIOD,19Y2MnJ9in0MoidPUpCiWX,Small Faces (Deluxe Edition),3RqJb5YOzVgAcsPZW0gIOD,Small Faces,115626,FALSE,0,0.611,0.743,4,-6.977,0,0.171,0.247,0,0.0748,0.693,153.503,audio_features,spotify:track:19Y2MnJ9in0MoidPUpCiWX,https://api.spotify.com/v1/tracks/19Y2MnJ9in0MoidPUpCiWX,https://api.spotify.com/v1/audio-analysis/19Y2MnJ9in0MoidPUpCiWX,115627,4
Sorry She's Mine,3RqJb5YOzVgAcsPZW0gIOD,267TxXG0CnVv4A9IDs6Yf7,Small Faces (Deluxe Edition),3RqJb5YOzVgAcsPZW0gIOD,Small Faces,165680,FALSE,0,0.61,0.556,4,-7.77,1,0.0298,0.0269,0,0.176,0.644,132.13,audio_features,spotify:track:267TxXG0CnVv4A9IDs6Yf7,https://api.spotify.com/v1/tracks/267TxXG0CnVv4A9IDs6Yf7,https://api.spotify.com/v1/audio-analysis/267TxXG0CnVv4A9IDs6Yf7,165680,4
Heart Full of Soul,0lYmtEuL0fLXPP4XKr5O8K,0AiuEo7FCxP2y2WTOpLPe5,The Yardbirds Story - Pt. 3 - 1965/66 - Big Hits & America Calling,0lYmtEuL0fLXPP4XKr5O8K,The Yardbirds,147893,FALSE,63,0.494,0.666,9,-9.743,0,0.0351,0.229,5.69e-5,0.0469,0.699,140.832,audio_features,spotify:track:0AiuEo7FCxP2y2WTOpLPe5,https://api.spotify.com/v1/tracks/0AiuEo7FCxP2y2WTOpLPe5,https://api.spotify.com/v1/audio-analysis/0AiuEo7FCxP2y2WTOpLPe5,147893,4
Twenty Fourth Hour,5LTcQwAKl7TlAkJGbAlovW,2zSKET5pJ6TmKyevjq1EaV,Action Packed (Demon Deluxe Edition),5LTcQwAKl7TlAkJGbAlovW,The Action,157000,FALSE,0,0.707,0.791,0,-8.724,1,0.0347,0.311,0,0.133,0.929,119.869,audio_features,spotify:track:2zSKET5pJ6TmKyevjq1EaV,https://api.spotify.com/v1/tracks/2zSKET5pJ6TmKyevjq1EaV,https://api.spotify.com/v1/audio-analysis/2zSKET5pJ6TmKyevjq1EaV,157000,4
I'm Your Witch Doctor,7I2eOFPEM14Yjh9cOPlYOh,1H6ebL2Q0iW9mSpXFebCL4,Halloween's Gravest Hits,7I2eOFPEM14Yjh9cOPlYOh,Them,157613,FALSE,20,0.474,0.67,4,-6.491,0,0.0816,0.12,0,0.1,0.604,118.617,audio_features,spotify:track:1H6ebL2Q0iW9mSpXFebCL4,https://api.spotify.com/v1/tracks/1H6ebL2Q0iW9mSpXFebCL4,https://api.spotify.com/v1/audio-analysis/1H6ebL2Q0iW9mSpXFebCL4,157613,4
Gimme Some Lovin' - Single Mix,1QIHvq5BFwNaWgamY5bNUs,3EOZLnmwc7i7VFAtM5uNN4,Gimme Some Lovin' / Blues In F,1QIHvq5BFwNaWgamY5bNUs,The Spencer Davis Group,178840,FALSE,8,0.633,0.562,7,-6.405,1,0.0311,0.162,1.91e-4,0.43,0.377,73.71,audio_features,spotify:track:3EOZLnmwc7i7VFAtM5uNN4,https://api.spotify.com/v1/tracks/3EOZLnmwc7i7VFAtM5uNN4,https://api.spotify.com/v1/audio-analysis/3EOZLnmwc7i7VFAtM5uNN4,178840,4
My Generation - Original Mono Version,23W2qtQDqASXPMsBXYpTY0,40bvnVS14b2gF3ZfiTKPAf,Greatest Hits,23W2qtQDqASXPMsBXYpTY0,The Who,197773,FALSE,10,0.396,0.827,0,-7.193,0,0.0812,0.195,6.64e-5,0.326,0.676,96.079,audio_features,spotify:track:40bvnVS14b2gF3ZfiTKPAf,https://api.spotify.com/v1/tracks/40bvnVS14b2gF3ZfiTKPAf,https://api.spotify.com/v1/audio-analysis/40bvnVS14b2gF3ZfiTKPAf,197773,4
Boom Boom,4CJStSoZHHbVKJ2yP7Hg40,6MEsiM0Zc7AfNievoRoUQO,London Time,4CJStSoZHHbVKJ2yP7Hg40,The Yardbirds,147121,FALSE,0,0.559,0.179,11,-20.469,0,0.0727,0.621,0.0287,0.115,0.634,144.82,audio_features,spotify:track:6MEsiM0Zc7AfNievoRoUQO,https://api.spotify.com/v1/tracks/6MEsiM0Zc7AfNievoRoUQO,https://api.spotify.com/v1/audio-analysis/6MEsiM0Zc7AfNievoRoUQO,147122,4
Face Of Youth Today,5p38XMPcLf31uGa7gT55ci,7dfgziFSSvqQbMLwyHzQG5,The Singles Album,5p38XMPcLf31uGa7gT55ci,Squire,125026,FALSE,12,0.553,0.849,2,-4.709,1,0.0576,0.0067,0,0.31,0.965,79.634,audio_features,spotify:track:7dfgziFSSvqQbMLwyHzQG5,https://api.spotify.com/v1/tracks/7dfgziFSSvqQbMLwyHzQG5,https://api.spotify.com/v1/audio-analysis/7dfgziFSSvqQbMLwyHzQG5,125027,4
I Got By In Time,5DD8e6UAxYd8f1f7j94hWp,7v7cEWYq6XtdKdaQFX8oV8,In The City (Remastered Version),5DD8e6UAxYd8f1f7j94hWp,The Jam,125759,FALSE,0,0.306,0.809,1,-8.8,1,0.0687,0.00405,0,0.299,0.875,194.341,audio_features,spotify:track:7v7cEWYq6XtdKdaQFX8oV8,https://api.spotify.com/v1/tracks/7v7cEWYq6XtdKdaQFX8oV8,https://api.spotify.com/v1/audio-analysis/7v7cEWYq6XtdKdaQFX8oV8,126000,4
Zoot Suit,5jFb77iJpXXjDFrXbL0Mzm,4D1WgNAOepsqn9fV0uYIYP,Quadrophenia,5jFb77iJpXXjDFrXbL0Mzm,The High Numbers,119466,FALSE,0,0.591,0.865,3,-7.492,1,0.0645,0.744,0,0.144,0.9,81.163,audio_features,spotify:track:4D1WgNAOepsqn9fV0uYIYP,https://api.spotify.com/v1/tracks/4D1WgNAOepsqn9fV0uYIYP,https://api.spotify.com/v1/audio-analysis/4D1WgNAOepsqn9fV0uYIYP,119467,4
Three Bands Tonite,01fdiLlszgtOeeiSfuZ0Fd,6FvFLJjRGTGak0CyKnzeQF,Weekend Dancers,01fdiLlszgtOeeiSfuZ0Fd,The Directions,233200,FALSE,10,0.497,0.904,9,-7.462,1,0.115,0.354,0.761,0.117,0.9,172.68,audio_features,spotify:track:6FvFLJjRGTGak0CyKnzeQF,https://api.spotify.com/v1/tracks/6FvFLJjRGTGak0CyKnzeQF,https://api.spotify.com/v1/audio-analysis/6FvFLJjRGTGak0CyKnzeQF,233200,4
I Do,3z3wSJGOkQpz4f60NcrrV9,3xJ4VnLgP3j1ug7tqwECKX,Completely Perfect,3z3wSJGOkQpz4f60NcrrV9,Long Tall Shorty,179946,FALSE,1,0.294,0.85,2,-7.872,1,0.0917,8.79e-4,8.43e-5,0.115,0.741,175.772,audio_features,spotify:track:3xJ4VnLgP3j1ug7tqwECKX,https://api.spotify.com/v1/tracks/3xJ4VnLgP3j1ug7tqwECKX,https://api.spotify.com/v1/audio-analysis/3xJ4VnLgP3j1ug7tqwECKX,179947,4
All Day And All Of The Night,32AODg8lzwKusDg5rCq9N0,7xQMKG2omICY6LEAmJIfwk,The Anthology 1964 - 1971,32AODg8lzwKusDg5rCq9N0,The Kinks,142480,FALSE,45,0.551,0.958,7,-2.855,1,0.0834,0.512,0,0.0762,0.709,136.867,audio_features,spotify:track:7xQMKG2omICY6LEAmJIfwk,https://api.spotify.com/v1/tracks/7xQMKG2omICY6LEAmJIfwk,https://api.spotify.com/v1/audio-analysis/7xQMKG2omICY6LEAmJIfwk,142480,4
I Put A Spell On You,13jolTb1DQl8IVPczYtQJ3,0C5ex13H3zRMsqSROZu78W,I Put A Spell On You,13jolTb1DQl8IVPczYtQJ3,Nina Simone,155026,FALSE,16,0.42,0.398,6,-9.13,0,0.0296,0.755,5.37e-4,0.172,0.364,88.897,audio_features,spotify:track:0C5ex13H3zRMsqSROZu78W,https://api.spotify.com/v1/tracks/0C5ex13H3zRMsqSROZu78W,https://api.spotify.com/v1/audio-analysis/0C5ex13H3zRMsqSROZu78W,155027,3
In A Sentimental Mood,1EY9DXkRZg8ChCYhpVi6Yg,0PrGgNDwfJPNXADJYROvBw,Duke Ellington & John Coltrane,1EY9DXkRZg8ChCYhpVi6Yg,Duke Ellington,255226,FALSE,17,0.464,0.305,3,-12.435,0,0.0316,0.936,0.0846,0.208,0.282,108.231,audio_features,spotify:track:0PrGgNDwfJPNXADJYROvBw,https://api.spotify.com/v1/tracks/0PrGgNDwfJPNXADJYROvBw,https://api.spotify.com/v1/audio-analysis/0PrGgNDwfJPNXADJYROvBw,255227,4
Don't Let Me Be Misunderstood,5mbAeqMcKNpJHDXTLOmRRw,0h5mMAuplk0obfstq0zyqt,Broadway - Blues - Ballads,5mbAeqMcKNpJHDXTLOmRRw,Nina Simone,166200,FALSE,11,0.388,0.501,11,-11.296,0,0.0731,0.778,0,0.305,0.532,158.348,audio_features,spotify:track:0h5mMAuplk0obfstq0zyqt,https://api.spotify.com/v1/tracks/0h5mMAuplk0obfstq0zyqt,https://api.spotify.com/v1/audio-analysis/0h5mMAuplk0obfstq0zyqt,166200,4
What A Wonderful World,19UoBHanqMth4tk0rFw5RJ,1qCQTy0fTXerET4x8VHyr9,What A Wonderful World,19UoBHanqMth4tk0rFw5RJ,Louis Armstrong,137520,FALSE,73,0.399,0.258,5,-16.028,1,0.033,0.792,1.86e-6,0.128,0.192,108.174,audio_features,spotify:track:1qCQTy0fTXerET4x8VHyr9,https://api.spotify.com/v1/tracks/1qCQTy0fTXerET4x8VHyr9,https://api.spotify.com/v1/audio-analysis/1qCQTy0fTXerET4x8VHyr9,137520,3
Something's Gotta Give,1YhrGPqZY6hba3OArznUwN,3kzEvfYNxMsUbs8Mfb8Wav,My Greatest Songs,1YhrGPqZY6hba3OArznUwN,Sammy Davis Jr.,123600,FALSE,49,0.481,0.432,9,-10.086,0,0.0394,0.851,0,0.322,0.666,139.51,audio_features,spotify:track:3kzEvfYNxMsUbs8Mfb8Wav,https://api.spotify.com/v1/tracks/3kzEvfYNxMsUbs8Mfb8Wav,https://api.spotify.com/v1/audio-analysis/3kzEvfYNxMsUbs8Mfb8Wav,123600,3
Civilisation,2xBl7O1jFtgvpTjGmaCWrl,5Ar4Of2L3gcvCcTuBVsYsP,Fallout New Vegas - The Unofficial Soundtrack,2xBl7O1jFtgvpTjGmaCWrl,Danny Kaye,183562,FALSE,31,0.64,0.269,8,-13.718,1,0.383,0.781,0,0.112,0.843,75.893,audio_features,spotify:track:5Ar4Of2L3gcvCcTuBVsYsP,https://api.spotify.com/v1/tracks/5Ar4Of2L3gcvCcTuBVsYsP,https://api.spotify.com/v1/audio-analysis/5Ar4Of2L3gcvCcTuBVsYsP,183562,4
Moon River,5629V9qA8aZIoQ9lCFjgIS,5gTt2nqWQEVnkvwuUgcqsw,Moon River: The Henry Mancini Collection,5629V9qA8aZIoQ9lCFjgIS,Henry Mancini,164986,FALSE,26,0.257,0.262,0,-15.382,1,0.0332,0.91,0.00164,0.126,0.0811,90.652,audio_features,spotify:track:5gTt2nqWQEVnkvwuUgcqsw,https://api.spotify.com/v1/tracks/5gTt2nqWQEVnkvwuUgcqsw,https://api.spotify.com/v1/audio-analysis/5gTt2nqWQEVnkvwuUgcqsw,164987,3
In The Mood,6dVUKIxSRafCpEGZ5prYlG,5sj197xVLlMuwxgSCXYEkU,The Essential Glenn Miller,6dVUKIxSRafCpEGZ5prYlG,Glenn Miller,216160,FALSE,43,0.665,0.342,8,-12.716,1,0.0781,0.931,0.0815,0.0786,0.859,81.393,audio_features,spotify:track:5sj197xVLlMuwxgSCXYEkU,https://api.spotify.com/v1/tracks/5sj197xVLlMuwxgSCXYEkU,https://api.spotify.com/v1/audio-analysis/5sj197xVLlMuwxgSCXYEkU,216160,4
Mad About The Boy,5yzwHFNagUoxtdCy2mx5d6,6ay42XxnzkgVoKe9opq90H,"Mad About The Boy, The Best Of Dinah Washington",5yzwHFNagUoxtdCy2mx5d6,Dinah Washington,169533,FALSE,6,0.294,0.326,1,-8.191,1,0.0329,0.787,1.02e-5,0.147,0.234,71.269,audio_features,spotify:track:6ay42XxnzkgVoKe9opq90H,https://api.spotify.com/v1/tracks/6ay42XxnzkgVoKe9opq90H,https://api.spotify.com/v1/audio-analysis/6ay42XxnzkgVoKe9opq90H,169533,3
Sunrise Serenade,4B3jbISuOJnDpZj8iobFxu,6ufOgXeD2PmO1cnuxrCJbX,Pure Gold,4B3jbISuOJnDpZj8iobFxu,Glenn Miller,203960,FALSE,41,0.564,0.123,3,-12.56,1,0.0338,0.948,0.343,0.16,0.51,89.2,audio_features,spotify:track:6ufOgXeD2PmO1cnuxrCJbX,https://api.spotify.com/v1/tracks/6ufOgXeD2PmO1cnuxrCJbX,https://api.spotify.com/v1/audio-analysis/6ufOgXeD2PmO1cnuxrCJbX,203960,4
I'd Rather Go Blind - Single Version,6c9t2iV2bpOMWqCc06dI99,0nhif8SqUaTDk36nY6DjU4,Tell Mama The Complete Muscle Shoals Sessions (Remastered Reissue),6c9t2iV2bpOMWqCc06dI99,Etta James,156316,FALSE,9,0.404,0.403,11,-6.585,0,0.0269,0.635,1.49e-4,0.169,0.599,161.034,audio_features,spotify:track:0nhif8SqUaTDk36nY6DjU4,https://api.spotify.com/v1/tracks/0nhif8SqUaTDk36nY6DjU4,https://api.spotify.com/v1/audio-analysis/0nhif8SqUaTDk36nY6DjU4,156667,3
Moonlight Serenade,16tI5GPqDPqpSXkvuUl3wo,1qzED4cMotTBHcVIav4x5a,Glenn Miller Jazz & Swing Retrospective,16tI5GPqDPqpSXkvuUl3wo,Glenn Miller,203266,FALSE,27,0.325,0.353,3,-5.803,1,0.0269,0.798,0.436,0.119,0.224,78.384,audio_features,spotify:track:1qzED4cMotTBHcVIav4x5a,https://api.spotify.com/v1/tracks/1qzED4cMotTBHcVIav4x5a,https://api.spotify.com/v1/audio-analysis/1qzED4cMotTBHcVIav4x5a,203267,4
Take The Coltrane,1rZ3fUUggXNiZ0UczEgHEq,5QYRhmLNaPrHdZknWozgvK,Duke Ellington & John Coltrane,1rZ3fUUggXNiZ0UczEgHEq,Duke Ellington,284600,FALSE,0,0.462,0.492,7,-11.635,0,0.0532,0.394,0,0.187,0.622,127.25,audio_features,spotify:track:5QYRhmLNaPrHdZknWozgvK,https://api.spotify.com/v1/tracks/5QYRhmLNaPrHdZknWozgvK,https://api.spotify.com/v1/audio-analysis/5QYRhmLNaPrHdZknWozgvK,284600,4
Summertime,1NSymoUh5GfKyrQACfPIQ1,6eghid1Zc93mHbKtHFaTyp,Porgy And Bess,1NSymoUh5GfKyrQACfPIQ1,Louis Armstrong,298133,FALSE,7,0.172,0.0696,11,-21.295,0,0.0339,0.916,0.00199,0.137,0.103,167.974,audio_features,spotify:track:6eghid1Zc93mHbKtHFaTyp,https://api.spotify.com/v1/tracks/6eghid1Zc93mHbKtHFaTyp,https://api.spotify.com/v1/audio-analysis/6eghid1Zc93mHbKtHFaTyp,298133,5
All The Things You Are,7CJx4bzzrQFsAshOHqCOay,6F1LNg9NcMUqn18Qgu5Jig,Odyssey 1945-1952,7CJx4bzzrQFsAshOHqCOay,Dizzy Gillespie,167933,FALSE,24,0.544,0.0865,8,-17.477,1,0.0486,0.964,0.662,0.113,0.485,128.127,audio_features,spotify:track:6F1LNg9NcMUqn18Qgu5Jig,https://api.spotify.com/v1/tracks/6F1LNg9NcMUqn18Qgu5Jig,https://api.spotify.com/v1/audio-analysis/6F1LNg9NcMUqn18Qgu5Jig,167933,4
Happy-Go-Lucky Local - Live,62usLEsQho4s5TCfa6Ks4s,1yeeJ3IDxuYQp9SxXQiDIK,Berlin '65/Paris '67,62usLEsQho4s5TCfa6Ks4s,Duke Ellington,297933,FALSE,25,0.417,0.569,5,-10.959,0,0.0632,0.701,0.322,0.826,0.696,158.099,audio_features,spotify:track:1yeeJ3IDxuYQp9SxXQiDIK,https://api.spotify.com/v1/tracks/1yeeJ3IDxuYQp9SxXQiDIK,https://api.spotify.com/v1/audio-analysis/1yeeJ3IDxuYQp9SxXQiDIK,297933,4
A Sunday Kind Of Love - Single Version,2pBhXw3Hi1hBf8FpAtE101,2A6arq0CZXZZiwL4Wp6J2Y,At Last!,2pBhXw3Hi1hBf8FpAtE101,Etta James,198866,FALSE,9,0.363,0.268,2,-9.632,0,0.0301,0.85,0,0.216,0.45,68.885,audio_features,spotify:track:2A6arq0CZXZZiwL4Wp6J2Y,https://api.spotify.com/v1/tracks/2A6arq0CZXZZiwL4Wp6J2Y,https://api.spotify.com/v1/audio-analysis/2A6arq0CZXZZiwL4Wp6J2Y,198867,5
La vie en rose,6yKeev1MnyUbFjhNHWsFFK,5IIybI1oiOCY3DRUrpQ7zA,C'est Si Bon,6yKeev1MnyUbFjhNHWsFFK,Louis Armstrong,206826,FALSE,62,0.584,0.0789,0,-12.905,1,0.051,0.884,0.00705,0.0876,0.319,70.886,audio_features,spotify:track:5IIybI1oiOCY3DRUrpQ7zA,https://api.spotify.com/v1/tracks/5IIybI1oiOCY3DRUrpQ7zA,https://api.spotify.com/v1/audio-analysis/5IIybI1oiOCY3DRUrpQ7zA,206827,4
Roll' Em,5FLIwqj7A87bwCs3Uv3Uaq,5aFO1bgCfDTvmWkKgKb3Nf,Boogie Woogie,5FLIwqj7A87bwCs3Uv3Uaq,Benny Goodman,197800,FALSE,0,0.53,0.265,5,-17.836,1,0.0835,0.945,0.954,0.259,0.844,180.128,audio_features,spotify:track:5aFO1bgCfDTvmWkKgKb3Nf,https://api.spotify.com/v1/tracks/5aFO1bgCfDTvmWkKgKb3Nf,https://api.spotify.com/v1/audio-analysis/5aFO1bgCfDTvmWkKgKb3Nf,197800,4
Is You Is or Is You Ain't My Baby - 2002 Remaster,2k6aNn1NaZPqko2mOtCZwu,42gjKLOPmC7rjXZpDdTHcO,Dinah '62,2k6aNn1NaZPqko2mOtCZwu,Dinah Washington,203466,FALSE,51,0.623,0.438,9,-9.336,0,0.0475,0.624,0,0.0886,0.661,114.283,audio_features,spotify:track:42gjKLOPmC7rjXZpDdTHcO,https://api.spotify.com/v1/tracks/42gjKLOPmC7rjXZpDdTHcO,https://api.spotify.com/v1/audio-analysis/42gjKLOPmC7rjXZpDdTHcO,203467,4
Strange Fruit,5XoKCQbDEFwmZ5j14nHN2u,63xwVcIfkULt6pESLlvYwh,Lady Sings The Blues,5XoKCQbDEFwmZ5j14nHN2u,Billie Holiday,182520,FALSE,2,0.347,0.0585,0,-15.005,0,0.0473,0.961,2.01e-6,0.0866,0.184,172.719,audio_features,spotify:track:63xwVcIfkULt6pESLlvYwh,https://api.spotify.com/v1/tracks/63xwVcIfkULt6pESLlvYwh,https://api.spotify.com/v1/audio-analysis/63xwVcIfkULt6pESLlvYwh,182520,4
Open The Door,5YSgWCPTATahuxnungcMF2,6Ovo3OinLHHKeIvE0PPb8N,Betty Carter's Finest Hour,5YSgWCPTATahuxnungcMF2,Betty Carter,302184,FALSE,0,0.512,0.35,3,-14.194,1,0.0352,0.734,0.0877,0.683,0.53,98.294,audio_features,spotify:track:6Ovo3OinLHHKeIvE0PPb8N,https://api.spotify.com/v1/tracks/6Ovo3OinLHHKeIvE0PPb8N,https://api.spotify.com/v1/audio-analysis/6Ovo3OinLHHKeIvE0PPb8N,302184,4
Feeling Good,13jolTb1DQl8IVPczYtQJ3,61S0mEfdRtJ62Fc7fPqx0U,I Put A Spell On You,13jolTb1DQl8IVPczYtQJ3,Nina Simone,174000,FALSE,21,0.399,0.326,7,-9.239,0,0.0386,0.864,0,0.191,0.546,79.206,audio_features,spotify:track:61S0mEfdRtJ62Fc7fPqx0U,https://api.spotify.com/v1/tracks/61S0mEfdRtJ62Fc7fPqx0U,https://api.spotify.com/v1/audio-analysis/61S0mEfdRtJ62Fc7fPqx0U,174000,4
I Got It Bad And That Ain't Good,1wht9VwbCummrzrwOOjAm7,2kpaRWsZTE96rmw0NBfP0c,Night Train (Expanded Edition),1wht9VwbCummrzrwOOjAm7,Oscar Peterson Trio,306173,FALSE,53,0.515,0.0551,2,-27.383,0,0.0477,0.972,0.915,0.0878,0.176,50.658,audio_features,spotify:track:2kpaRWsZTE96rmw0NBfP0c,https://api.spotify.com/v1/tracks/2kpaRWsZTE96rmw0NBfP0c,https://api.spotify.com/v1/audio-analysis/2kpaRWsZTE96rmw0NBfP0c,306173,4
The Way You Look Tonight,29DNH3Fggk7fkLZebFkcH8,7yED4n2U8RR5LKZVmisiev,"Rarities, Outtakes & Other Delights, Vol. 2",29DNH3Fggk7fkLZebFkcH8,Tony Bennett,203306,FALSE,62,0.421,0.0533,0,-22.052,1,0.0405,0.946,4.37e-4,0.131,0.111,111.996,audio_features,spotify:track:7yED4n2U8RR5LKZVmisiev,https://api.spotify.com/v1/tracks/7yED4n2U8RR5LKZVmisiev,https://api.spotify.com/v1/audio-analysis/7yED4n2U8RR5LKZVmisiev,203307,4
Let's Get Lost,5rb3LlPlS4L3qPHwxRVUML,6EZXO2zjC6KlLbNwc2HDMc,Let's Get Lost: The Best Of Chet Baker Sings,5rb3LlPlS4L3qPHwxRVUML,Chet Baker,225306,FALSE,50,0.507,0.239,9,-15.099,0,0.0352,0.766,7.93e-4,0.121,0.514,77.873,audio_features,spotify:track:6EZXO2zjC6KlLbNwc2HDMc,https://api.spotify.com/v1/tracks/6EZXO2zjC6KlLbNwc2HDMc,https://api.spotify.com/v1/audio-analysis/6EZXO2zjC6KlLbNwc2HDMc,225307,4
